iso_code,name_fr,continent,date,new_deaths_smoothed
FRA,France,Europe,2021-05-30,115.0
FRA,France,Europe,2021-05-31,124.429
FRA,France,Europe,2021-06-01,112.0
FRA,France,Europe,2021-06-02,93.714
FRA,France,Europe,2021-06-03,94.714
FRA,France,Europe,2021-06-04,89.429
FRA,France,Europe,2021-06-05,88.143
FRA,France,Europe,2021-06-06,85.429
FRA,France,Europe,2021-06-07,76.286
FRA,France,Europe,2021-06-08,67.857
FRA,France,Europe,2021-06-09,74.714
FRA,France,Europe,2021-06-10,63.143
FRA,France,Europe,2021-06-11,61.143
FRA,France,Europe,2021-06-12,57.857
FRA,France,Europe,2021-06-13,56.143
FRA,France,Europe,2021-06-14,56.0
FRA,France,Europe,2021-06-15,56.143
FRA,France,Europe,2021-06-16,53.714
FRA,France,Europe,2021-06-17,52.0
FRA,France,Europe,2021-06-18,51.143
FRA,France,Europe,2021-06-19,49.429
FRA,France,Europe,2021-06-20,49.571
FRA,France,Europe,2021-06-21,46.286
FRA,France,Europe,2021-06-22,42.714
FRA,France,Europe,2021-06-23,40.571
FRA,France,Europe,2021-06-24,38.857
FRA,France,Europe,2021-06-25,33.857
FRA,France,Europe,2021-06-26,32.429
FRA,France,Europe,2021-06-27,32.857
FRA,France,Europe,2021-06-28,33.429
FRA,France,Europe,2021-06-29,34.143
FRA,France,Europe,2021-06-30,31.429
FRA,France,Europe,2021-07-01,32.857
FRA,France,Europe,2021-07-02,31.571
FRA,France,Europe,2021-07-03,32.286
FRA,France,Europe,2021-07-04,31.143
FRA,France,Europe,2021-07-05,30.143
FRA,France,Europe,2021-07-06,27.143
FRA,France,Europe,2021-07-07,29.143
FRA,France,Europe,2021-07-08,25.0
FRA,France,Europe,2021-07-09,24.286
FRA,France,Europe,2021-07-10,24.571
FRA,France,Europe,2021-07-11,23.857
FRA,France,Europe,2021-07-12,22.571
IND,Inde,Asia,2021-01-01,235.857
IND,Inde,Asia,2021-01-02,259.0
IND,Inde,Asia,2021-01-03,249.714
IND,Inde,Asia,2021-01-04,242.429
IND,Inde,Asia,2021-01-05,239.286
IND,Inde,Asia,2021-01-06,228.286
IND,Inde,Asia,2021-01-07,261.714
IND,Inde,Asia,2021-01-08,225.143
IND,Inde,Asia,2021-01-09,223.429
IND,Inde,Asia,2021-01-10,215.857
IND,Inde,Asia,2021-01-11,211.0
IND,Inde,Asia,2021-01-12,202.143
IND,Inde,Asia,2021-01-13,198.714
IND,Inde,Asia,2021-01-14,192.571
IND,Inde,Asia,2021-01-15,217.571
IND,Inde,Asia,2021-01-16,182.143
IND,Inde,Asia,2021-01-17,179.857
IND,Inde,Asia,2021-01-18,175.571
IND,Inde,Asia,2021-01-19,169.857
IND,Inde,Asia,2021-01-20,163.143
IND,Inde,Asia,2021-01-21,159.143
IND,Inde,Asia,2021-01-22,155.857
IND,Inde,Asia,2021-01-23,152.143
IND,Inde,Asia,2021-01-24,150.143
IND,Inde,Asia,2021-01-25,147.286
IND,Inde,Asia,2021-01-26,143.714
IND,Inde,Asia,2021-01-27,139.714
IND,Inde,Asia,2021-01-28,139.714
IND,Inde,Asia,2021-01-29,137.571
IND,Inde,Asia,2021-01-30,133.571
IND,Inde,Asia,2021-01-31,131.714
IND,Inde,Asia,2021-02-01,128.429
IND,Inde,Asia,2021-02-02,124.571
IND,Inde,Asia,2021-02-03,122.286
IND,Inde,Asia,2021-02-04,116.143
IND,Inde,Asia,2021-02-05,110.143
IND,Inde,Asia,2021-02-06,103.143
IND,Inde,Asia,2021-02-07,98.286
IND,Inde,Asia,2021-02-08,96.0
IND,Inde,Asia,2021-02-09,93.714
IND,Inde,Asia,2021-02-10,93.857
IND,Inde,Asia,2021-02-11,89.143
IND,Inde,Asia,2021-02-12,90.286
IND,Inde,Asia,2021-02-13,92.286
IND,Inde,Asia,2021-02-14,93.143
IND,Inde,Asia,2021-02-15,93.571
IND,Inde,Asia,2021-02-16,94.429
IND,Inde,Asia,2021-02-17,93.429
IND,Inde,Asia,2021-02-18,94.857
IND,Inde,Asia,2021-02-19,94.571
IND,Inde,Asia,2021-02-20,94.286
IND,Inde,Asia,2021-02-21,93.286
IND,Inde,Asia,2021-02-22,92.857
IND,Inde,Asia,2021-02-23,93.429
IND,Inde,Asia,2021-02-24,98.714
IND,Inde,Asia,2021-02-25,102.0
IND,Inde,Asia,2021-02-26,103.714
IND,Inde,Asia,2021-02-27,107.0
IND,Inde,Asia,2021-02-28,110.286
IND,Inde,Asia,2021-03-01,112.143
IND,Inde,Asia,2021-03-02,111.286
IND,Inde,Asia,2021-03-03,104.286
IND,Inde,Asia,2021-03-04,103.286
IND,Inde,Asia,2021-03-05,102.571
IND,Inde,Asia,2021-03-06,100.714
IND,Inde,Asia,2021-03-07,99.429
IND,Inde,Asia,2021-03-08,97.429
IND,Inde,Asia,2021-03-09,102.429
IND,Inde,Asia,2021-03-10,107.714
IND,Inde,Asia,2021-03-11,108.286
IND,Inde,Asia,2021-03-12,112.857
IND,Inde,Asia,2021-03-13,121.571
IND,Inde,Asia,2021-03-14,124.571
IND,Inde,Asia,2021-03-15,132.286
IND,Inde,Asia,2021-03-16,140.143
IND,Inde,Asia,2021-03-17,146.714
IND,Inde,Asia,2021-03-18,152.0
IND,Inde,Asia,2021-03-19,158.857
IND,Inde,Asia,2021-03-20,164.0
IND,Inde,Asia,2021-03-21,177.429
IND,Inde,Asia,2021-03-22,187.143
IND,Inde,Asia,2021-03-23,199.571
IND,Inde,Asia,2021-03-24,210.857
IND,Inde,Asia,2021-03-25,225.571
IND,Inde,Asia,2021-03-26,240.286
IND,Inde,Asia,2021-03-27,256.714
IND,Inde,Asia,2021-03-28,268.0
IND,Inde,Asia,2021-03-29,278.286
IND,Inde,Asia,2021-03-30,289.571
IND,Inde,Asia,2021-03-31,319.286
IND,Inde,Asia,2021-04-01,349.571
IND,Inde,Asia,2021-04-02,410.0
IND,Inde,Asia,2021-04-03,438.714
IND,Inde,Asia,2021-04-04,465.429
IND,Inde,Asia,2021-04-05,490.429
IND,Inde,Asia,2021-04-06,529.857
IND,Inde,Asia,2021-04-07,562.143
IND,Inde,Asia,2021-04-08,606.571
IND,Inde,Asia,2021-04-09,618.0
IND,Inde,Asia,2021-04-10,664.571
IND,Inde,Asia,2021-04-11,725.429
IND,Inde,Asia,2021-04-12,787.286
IND,Inde,Asia,2021-04-13,844.0
IND,Inde,Asia,2021-04-14,894.429
IND,Inde,Asia,2021-04-15,952.286
IND,Inde,Asia,2021-04-16,1030.429
IND,Inde,Asia,2021-04-17,1125.0
IND,Inde,Asia,2021-04-18,1227.143
IND,Inde,Asia,2021-04-19,1353.143
IND,Inde,Asia,2021-04-20,1495.429
IND,Inde,Asia,2021-04-21,1647.714
IND,Inde,Asia,2021-04-22,1801.714
IND,Inde,Asia,2021-04-23,1985.0
IND,Inde,Asia,2021-04-24,2165.857
IND,Inde,Asia,2021-04-25,2336.286
IND,Inde,Asia,2021-04-26,2480.571
IND,Inde,Asia,2021-04-27,2662.0
IND,Inde,Asia,2021-04-28,2882.143
IND,Inde,Asia,2021-04-29,3058.571
IND,Inde,Asia,2021-04-30,3187.0
IND,Inde,Asia,2021-05-01,3318.714
IND,Inde,Asia,2021-05-02,3405.143
IND,Inde,Asia,2021-05-03,3502.0
IND,Inde,Asia,2021-05-04,3571.571
IND,Inde,Asia,2021-05-05,3619.429
IND,Inde,Asia,2021-05-06,3679.0
IND,Inde,Asia,2021-05-07,3773.857
IND,Inde,Asia,2021-05-08,3829.286
IND,Inde,Asia,2021-05-09,3879.571
IND,Inde,Asia,2021-05-10,3940.571
IND,Inde,Asia,2021-05-11,4001.286
IND,Inde,Asia,2021-05-12,4021.286
IND,Inde,Asia,2021-05-13,4033.429
IND,Inde,Asia,2021-05-14,3991.0
IND,Inde,Asia,2021-05-15,3991.0
IND,Inde,Asia,2021-05-16,4039.143
IND,Inde,Asia,2021-05-17,4103.857
IND,Inde,Asia,2021-05-18,4150.143
IND,Inde,Asia,2021-05-19,4115.0
IND,Inde,Asia,2021-05-20,4144.857
IND,Inde,Asia,2021-05-21,4188.286
IND,Inde,Asia,2021-05-22,4140.286
IND,Inde,Asia,2021-05-23,4190.0
IND,Inde,Asia,2021-05-24,4073.143
IND,Inde,Asia,2021-05-25,4020.0
IND,Inde,Asia,2021-05-26,4016.143
IND,Inde,Asia,2021-05-27,3937.714
IND,Inde,Asia,2021-05-28,3855.286
IND,Inde,Asia,2021-05-29,3815.143
IND,Inde,Asia,2021-05-30,3625.714
IND,Inde,Asia,2021-05-31,3523.429
IND,Inde,Asia,2021-06-01,3387.714
IND,Inde,Asia,2021-06-02,3250.571
IND,Inde,Asia,2021-06-03,3115.286
IND,Inde,Asia,2021-06-04,3081.429
IND,Inde,Asia,2021-06-05,2969.571
IND,Inde,Asia,2021-06-06,2869.429
IND,Inde,Asia,2021-06-07,2773.429
IND,Inde,Asia,2021-06-08,2632.286
IND,Inde,Asia,2021-06-09,2530.857
IND,Inde,Asia,2021-06-10,3196.714
IND,Inde,Asia,2021-06-11,3285.571
IND,Inde,Asia,2021-06-12,3375.0
IND,Inde,Asia,2021-06-13,3588.429
IND,Inde,Asia,2021-06-14,3674.571
IND,Inde,Asia,2021-06-15,3720.714
IND,Inde,Asia,2021-06-16,3742.571
IND,Inde,Asia,2021-06-17,2915.857
IND,Inde,Asia,2021-06-18,2579.429
IND,Inde,Asia,2021-06-19,2332.0
IND,Inde,Asia,2021-06-20,1975.714
IND,Inde,Asia,2021-06-21,1753.0
IND,Inde,Asia,2021-06-22,1583.857
IND,Inde,Asia,2021-06-23,1439.714
IND,Inde,Asia,2021-06-24,1402.857
IND,Inde,Asia,2021-06-25,1336.571
IND,Inde,Asia,2021-06-26,1291.857
IND,Inde,Asia,2021-06-27,1227.857
IND,Inde,Asia,2021-06-28,1190.714
IND,Inde,Asia,2021-06-29,1113.429
IND,Inde,Asia,2021-06-30,1068.286
IND,Inde,Asia,2021-07-01,1000.286
IND,Inde,Asia,2021-07-02,936.714
IND,Inde,Asia,2021-07-03,893.429
IND,Inde,Asia,2021-07-04,856.857
IND,Inde,Asia,2021-07-05,806.286
IND,Inde,Asia,2021-07-06,822.429
IND,Inde,Asia,2021-07-07,795.571
IND,Inde,Asia,2021-07-08,803.857
IND,Inde,Asia,2021-07-09,870.714
IND,Inde,Asia,2021-07-10,862.143
IND,Inde,Asia,2021-07-11,862.286
IND,Inde,Asia,2021-07-12,783.286
IDN,Indonésie,Asia,2021-01-01,211.714
IDN,Indonésie,Asia,2021-01-02,223.0
IDN,Indonésie,Asia,2021-01-03,213.857
IDN,Indonésie,Asia,2021-01-04,208.429
IDN,Indonésie,Asia,2021-01-05,200.857
IDN,Indonésie,Asia,2021-01-06,193.143
IDN,Indonésie,Asia,2021-01-07,197.429
IDN,Indonésie,Asia,2021-01-08,203.429
IDN,Indonésie,Asia,2021-01-09,198.857
IDN,Indonésie,Asia,2021-01-10,199.286
IDN,Indonésie,Asia,2021-01-11,204.571
IDN,Indonésie,Asia,2021-01-12,219.429
IDN,Indonésie,Asia,2021-01-13,236.429
IDN,Indonésie,Asia,2021-01-14,246.571
IDN,Indonésie,Asia,2021-01-15,247.286
IDN,Indonésie,Asia,2021-01-16,260.0
IDN,Indonésie,Asia,2021-01-17,265.429
IDN,Indonésie,Asia,2021-01-18,277.0
IDN,Indonésie,Asia,2021-01-19,277.857
IDN,Indonésie,Asia,2021-01-20,272.286
IDN,Indonésie,Asia,2021-01-21,279.571
IDN,Indonésie,Asia,2021-01-22,281.286
IDN,Indonésie,Asia,2021-01-23,271.0
IDN,Indonésie,Asia,2021-01-24,264.0
IDN,Indonésie,Asia,2021-01-25,264.286
IDN,Indonésie,Asia,2021-01-26,268.286
IDN,Indonésie,Asia,2021-01-27,285.429
IDN,Indonésie,Asia,2021-01-28,304.0
IDN,Indonésie,Asia,2021-01-29,295.0
IDN,Indonésie,Asia,2021-01-30,294.857
IDN,Indonésie,Asia,2021-01-31,309.0
IDN,Indonésie,Asia,2021-02-01,306.429
IDN,Indonésie,Asia,2021-02-02,301.857
IDN,Indonésie,Asia,2021-02-03,273.571
IDN,Indonésie,Asia,2021-02-04,238.571
IDN,Indonésie,Asia,2021-02-05,240.571
IDN,Indonésie,Asia,2021-02-06,237.857
IDN,Indonésie,Asia,2021-02-07,222.571
IDN,Indonésie,Asia,2021-02-08,212.286
IDN,Indonésie,Asia,2021-02-09,199.286
IDN,Indonésie,Asia,2021-02-10,199.571
IDN,Indonésie,Asia,2021-02-11,197.143
IDN,Indonésie,Asia,2021-02-12,207.714
IDN,Indonésie,Asia,2021-02-13,220.429
IDN,Indonésie,Asia,2021-02-14,232.429
IDN,Indonésie,Asia,2021-02-15,229.143
IDN,Indonésie,Asia,2021-02-16,231.429
IDN,Indonésie,Asia,2021-02-17,231.571
IDN,Indonésie,Asia,2021-02-18,226.857
IDN,Indonésie,Asia,2021-02-19,213.714
IDN,Indonésie,Asia,2021-02-20,197.143
IDN,Indonésie,Asia,2021-02-21,186.571
IDN,Indonésie,Asia,2021-02-22,189.143
IDN,Indonésie,Asia,2021-02-23,202.571
IDN,Indonésie,Asia,2021-02-24,209.429
IDN,Indonésie,Asia,2021-02-25,221.286
IDN,Indonésie,Asia,2021-02-26,233.429
IDN,Indonésie,Asia,2021-02-27,237.857
IDN,Indonésie,Asia,2021-02-28,239.571
IDN,Indonésie,Asia,2021-03-01,233.429
IDN,Indonésie,Asia,2021-03-02,214.857
IDN,Indonésie,Asia,2021-03-03,209.571
IDN,Indonésie,Asia,2021-03-04,197.0
IDN,Indonésie,Asia,2021-03-05,177.143
IDN,Indonésie,Asia,2021-03-06,167.571
IDN,Indonésie,Asia,2021-03-07,157.143
IDN,Indonésie,Asia,2021-03-08,174.571
IDN,Indonésie,Asia,2021-03-09,177.0
IDN,Indonésie,Asia,2021-03-10,173.0
IDN,Indonésie,Asia,2021-03-11,164.571
IDN,Indonésie,Asia,2021-03-12,171.857
IDN,Indonésie,Asia,2021-03-13,167.857
IDN,Indonésie,Asia,2021-03-14,165.714
IDN,Indonésie,Asia,2021-03-15,146.571
IDN,Indonésie,Asia,2021-03-16,142.286
IDN,Indonésie,Asia,2021-03-17,140.429
IDN,Indonésie,Asia,2021-03-18,156.143
IDN,Indonésie,Asia,2021-03-19,158.571
IDN,Indonésie,Asia,2021-03-20,159.714
IDN,Indonésie,Asia,2021-03-21,160.571
IDN,Indonésie,Asia,2021-03-22,162.571
IDN,Indonésie,Asia,2021-03-23,158.857
IDN,Indonésie,Asia,2021-03-24,152.571
IDN,Indonésie,Asia,2021-03-25,134.143
IDN,Indonésie,Asia,2021-03-26,118.143
IDN,Indonésie,Asia,2021-03-27,131.0
IDN,Indonésie,Asia,2021-03-28,128.429
IDN,Indonésie,Asia,2021-03-29,124.286
IDN,Indonésie,Asia,2021-03-30,127.0
IDN,Indonésie,Asia,2021-03-31,125.0
IDN,Indonésie,Asia,2021-04-01,139.0
IDN,Indonésie,Asia,2021-04-02,140.714
IDN,Indonésie,Asia,2021-04-03,125.429
IDN,Indonésie,Asia,2021-04-04,174.286
IDN,Indonésie,Asia,2021-04-05,176.286
IDN,Indonésie,Asia,2021-04-06,174.714
IDN,Indonésie,Asia,2021-04-07,172.286
IDN,Indonésie,Asia,2021-04-08,167.571
IDN,Indonésie,Asia,2021-04-09,171.0
IDN,Indonésie,Asia,2021-04-10,171.571
IDN,Indonésie,Asia,2021-04-11,123.0
IDN,Indonésie,Asia,2021-04-12,120.143
IDN,Indonésie,Asia,2021-04-13,115.0
IDN,Indonésie,Asia,2021-04-14,120.286
IDN,Indonésie,Asia,2021-04-15,120.857
IDN,Indonésie,Asia,2021-04-16,121.143
IDN,Indonésie,Asia,2021-04-17,126.429
IDN,Indonésie,Asia,2021-04-18,127.714
IDN,Indonésie,Asia,2021-04-19,130.143
IDN,Indonésie,Asia,2021-04-20,142.143
IDN,Indonésie,Asia,2021-04-21,157.286
IDN,Indonésie,Asia,2021-04-22,157.0
IDN,Indonésie,Asia,2021-04-23,164.286
IDN,Indonésie,Asia,2021-04-24,167.429
IDN,Indonésie,Asia,2021-04-25,167.143
IDN,Indonésie,Asia,2021-04-26,172.0
IDN,Indonésie,Asia,2021-04-27,166.0
IDN,Indonésie,Asia,2021-04-28,158.429
IDN,Indonésie,Asia,2021-04-29,166.0
IDN,Indonésie,Asia,2021-04-30,167.857
IDN,Indonésie,Asia,2021-05-01,164.571
IDN,Indonésie,Asia,2021-05-02,171.714
IDN,Indonésie,Asia,2021-05-03,168.286
IDN,Indonésie,Asia,2021-05-04,171.143
IDN,Indonésie,Asia,2021-05-05,176.143
IDN,Indonésie,Asia,2021-05-06,166.0
IDN,Indonésie,Asia,2021-05-07,163.143
IDN,Indonésie,Asia,2021-05-08,170.0
IDN,Indonésie,Asia,2021-05-09,173.714
IDN,Indonésie,Asia,2021-05-10,181.286
IDN,Indonésie,Asia,2021-05-11,189.714
IDN,Indonésie,Asia,2021-05-12,181.143
IDN,Indonésie,Asia,2021-05-13,174.286
IDN,Indonésie,Asia,2021-05-14,165.714
IDN,Indonésie,Asia,2021-05-15,160.714
IDN,Indonésie,Asia,2021-05-16,154.429
IDN,Indonésie,Asia,2021-05-17,155.286
IDN,Indonésie,Asia,2021-05-18,144.571
IDN,Indonésie,Asia,2021-05-19,150.286
IDN,Indonésie,Asia,2021-05-20,167.286
IDN,Indonésie,Asia,2021-05-21,178.571
IDN,Indonésie,Asia,2021-05-22,176.857
IDN,Indonésie,Asia,2021-05-23,176.429
IDN,Indonésie,Asia,2021-05-24,164.286
IDN,Indonésie,Asia,2021-05-25,164.286
IDN,Indonésie,Asia,2021-05-26,157.429
IDN,Indonésie,Asia,2021-05-27,145.714
IDN,Indonésie,Asia,2021-05-28,146.714
IDN,Indonésie,Asia,2021-05-29,151.0
IDN,Indonésie,Asia,2021-05-30,153.714
IDN,Indonésie,Asia,2021-05-31,160.429
IDN,Indonésie,Asia,2021-06-01,156.571
IDN,Indonésie,Asia,2021-06-02,162.429
IDN,Indonésie,Asia,2021-06-03,169.714
IDN,Indonésie,Asia,2021-06-04,170.857
IDN,Indonésie,Asia,2021-06-05,169.571
IDN,Indonésie,Asia,2021-06-06,172.571
IDN,Indonésie,Asia,2021-06-07,175.0
IDN,Indonésie,Asia,2021-06-08,181.286
IDN,Indonésie,Asia,2021-06-09,179.143
IDN,Indonésie,Asia,2021-06-10,182.571
IDN,Indonésie,Asia,2021-06-11,181.429
IDN,Indonésie,Asia,2021-06-12,183.0
IDN,Indonésie,Asia,2021-06-13,181.0
IDN,Indonésie,Asia,2021-06-14,187.571
IDN,Indonésie,Asia,2021-06-15,184.0
IDN,Indonésie,Asia,2021-06-16,187.714
IDN,Indonésie,Asia,2021-06-17,197.143
IDN,Indonésie,Asia,2021-06-18,211.0
IDN,Indonésie,Asia,2021-06-19,223.0
IDN,Indonésie,Asia,2021-06-20,254.714
IDN,Indonésie,Asia,2021-06-21,262.857
IDN,Indonésie,Asia,2021-06-22,287.286
IDN,Indonésie,Asia,2021-06-23,302.571
IDN,Indonésie,Asia,2021-06-24,313.714
IDN,Indonésie,Asia,2021-06-25,332.571
IDN,Indonésie,Asia,2021-06-26,348.286
IDN,Indonésie,Asia,2021-06-27,353.714
IDN,Indonésie,Asia,2021-06-28,372.143
IDN,Indonésie,Asia,2021-06-29,390.429
IDN,Indonésie,Asia,2021-06-30,413.857
IDN,Indonésie,Asia,2021-07-01,435.143
IDN,Indonésie,Asia,2021-07-02,451.857
IDN,Indonésie,Asia,2021-07-03,471.143
IDN,Indonésie,Asia,2021-07-04,492.0
IDN,Indonésie,Asia,2021-07-05,511.286
IDN,Indonésie,Asia,2021-07-06,549.143
IDN,Indonésie,Asia,2021-07-07,631.0
IDN,Indonésie,Asia,2021-07-08,680.714
IDN,Indonésie,Asia,2021-07-09,728.143
IDN,Indonésie,Asia,2021-07-10,775.714
IDN,Indonésie,Asia,2021-07-11,840.286
IDN,Indonésie,Asia,2021-07-12,887.857
